InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Category,Discount,TotalAmount
INV000424,P0002,无线耳机,2,2023-04-23 00:00:00,1458.08,C00042,China,电子产品,0,2916.16
INV001375,P0006,运动鞋,4,2023-04-23 00:00:00,822.16,C00150,China,服装鞋帽,0,3288.64
INV002010,P0004,男士衬衫,4,2023-04-23 00:00:00,525.48,C00205,China,服装鞋帽,0,2101.94
INV002298,P0003,移动电源,1,2023-04-23 00:00:00,218.52,C00235,China,电子产品,0,218.52
INV002299,P0011,巧克力,3,2023-04-23 00:00:00,72.63,C00235,China,食品饮料,0,217.88
INV002300,P0018,蓝牙音箱,4,2023-04-23 00:00:00,357.73,C00235,China,电子产品,69.63,1361.31
INV002301,P0009,坚果礼盒,3,2023-04-23 00:00:00,130.49,C00235,China,食品饮料,0,391.48
INV002740,P0014,沙发,2,2023-04-23 00:00:00,2401.78,C00286,China,家居家装,397.63,4405.93
INV000661,P0011,巧克力,1,2023-04-24 00:00:00,174.65,C00065,China,食品饮料,0,174.65
INV001725,P0013,床上四件套,2,2023-04-24 00:00:00,472.4,C00179,China,家居家装,88.93,855.87
INV001726,P0012,台灯,4,2023-04-24 00:00:00,201.18,C00179,China,家居家装,0,804.74
INV001946,P0014,沙发,3,2023-04-24 00:00:00,5325.67,C00199,China,家居家装,0,15977.02
INV002332,P0017,商业分析书,3,2023-04-24 00:00:00,168.56,C00239,China,图书音像,0,505.69
INV002476,P0011,巧克力,4,2023-04-24 00:00:00,62.5,C00255,China,食品饮料,0,249.98
INV000954,P0005,女士连衣裙,4,2023-04-25 00:00:00,288.65,C00093,China,服装鞋帽,15.83,1138.76
INV000955,P0012,台灯,1,2023-04-25 00:00:00,134.57,C00093,China,家居家装,0,134.57
INV000956,P0015,餐具套装,2,2023-04-25 00:00:00,244.52,C00093,China,家居家装,0,489.03
INV000490,P0012,台灯,4,2023-04-26 00:00:00,126.9,C00051,China,家居家装,24.17,483.44
INV000491,P0014,沙发,3,2023-04-26 00:00:00,2364.52,C00051,China,家居家装,0,7093.57
INV000492,P0002,无线耳机,1,2023-04-26 00:00:00,511.76,C00051,China,电子产品,0,511.76
INV000493,P0017,商业分析书,1,2023-04-26 00:00:00,82.41,C00051,China,图书音像,0,82.41
INV000636,P0003,移动电源,3,2023-04-26 00:00:00,539.77,C00063,China,电子产品,0,1619.31
INV000637,P0015,餐具套装,3,2023-04-26 00:00:00,703.55,C00063,China,家居家装,0,2110.65
INV000638,P0002,无线耳机,3,2023-04-26 00:00:00,1387.91,C00063,China,电子产品,0,4163.72
INV002637,P0008,咖啡豆,2,2023-04-26 00:00:00,124.36,C00274,China,食品饮料,0,248.71
INV002638,P0019,智能手表,2,2023-04-26 00:00:00,1910.45,C00274,China,电子产品,0,3820.91
INV002639,P0009,坚果礼盒,3,2023-04-26 00:00:00,175.71,C00274,China,食品饮料,0,527.13
INV000119,P0003,移动电源,2,2023-04-27 00:00:00,249.73,C00012,China,电子产品,0,499.46
INV000120,P0006,运动鞋,2,2023-04-27 00:00:00,738.31,C00012,China,服装鞋帽,0,1476.61
INV000121,P0009,坚果礼盒,3,2023-04-27 00:00:00,173.09,C00012,China,食品饮料,31.2,488.07
INV000285,P0001,笔记本电脑,1,2023-04-27 00:00:00,3754.26,C00027,China,电子产品,0,3754.26
INV000286,P0010,茶叶,4,2023-04-27 00:00:00,84.39,C00027,China,食品饮料,0,337.54
INV000287,P0008,咖啡豆,4,2023-04-27 00:00:00,43.59,C00027,China,食品饮料,6.71,167.67
INV000804,P0014,沙发,3,2023-04-27 00:00:00,3087.62,C00079,China,家居家装,0,9262.87
INV000805,P0000,手机,2,2023-04-27 00:00:00,4485.89,C00079,China,电子产品,0,8971.79
INV000806,P0006,运动鞋,3,2023-04-27 00:00:00,622.55,C00079,China,服装鞋帽,45.83,1821.81
INV000807,P0016,Python编程书,3,2023-04-27 00:00:00,103.05,C00079,China,图书音像,0,309.14
INV001287,P0011,巧克力,4,2023-04-27 00:00:00,108.2,C00142,China,食品饮料,0,432.79
INV001288,P0017,商业分析书,2,2023-04-27 00:00:00,155.61,C00142,China,图书音像,28.05,283.18
INV001289,P0015,餐具套装,2,2023-04-27 00:00:00,542.29,C00142,China,家居家装,0,1084.58
INV001290,P0014,沙发,3,2023-04-27 00:00:00,5162.21,C00142,China,家居家装,0,15486.62
INV002665,P0000,手机,4,2023-04-27 00:00:00,5237.51,C00276,China,电子产品,0,20950.05
INV002666,P0015,餐具套装,3,2023-04-27 00:00:00,340.71,C00276,China,家居家装,59.81,962.33
INV002667,P0016,Python编程书,4,2023-04-27 00:00:00,101.94,C00276,China,图书音像,0,407.75
INV002751,P0000,手机,2,2023-04-27 00:00:00,4236.83,C00287,China,电子产品,0,8473.67
INV002752,P0003,移动电源,3,2023-04-27 00:00:00,225.15,C00287,China,电子产品,0,675.44
INV002753,P0015,餐具套装,2,2023-04-27 00:00:00,331.84,C00287,China,家居家装,0,663.67
INV002771,P0016,Python编程书,1,2023-04-27 00:00:00,109.8,C00290,China,图书音像,8.4,101.41
INV002772,P0003,移动电源,2,2023-04-27 00:00:00,255.07,C00290,China,电子产品,13.45,496.7
INV002773,P0015,餐具套装,1,2023-04-27 00:00:00,417.19,C00290,China,家居家装,42.27,374.92
INV002774,P0008,咖啡豆,2,2023-04-27 00:00:00,112.57,C00290,China,食品饮料,0,225.14
INV001392,P0018,蓝牙音箱,3,2023-04-28 00:00:00,203.43,C00152,China,电子产品,0,610.28
INV001393,P0001,笔记本电脑,3,2023-04-28 00:00:00,4708.74,C00152,China,电子产品,927.47,13198.75
INV001394,P0015,餐具套装,2,2023-04-28 00:00:00,197.18,C00152,China,家居家装,32.58,361.77
INV001395,P0000,手机,2,2023-04-28 00:00:00,2648.97,C00152,China,电子产品,0,5297.94
INV001874,P0004,男士衬衫,4,2023-04-28 00:00:00,405.61,C00190,China,服装鞋帽,0,1622.45
INV002502,P0000,手机,1,2023-04-28 00:00:00,5389.85,C00259,China,电子产品,0,5389.85
INV002503,P0002,无线耳机,3,2023-04-28 00:00:00,788.47,C00259,China,电子产品,0,2365.42
INV002504,P0010,茶叶,4,2023-04-28 00:00:00,205.9,C00259,China,食品饮料,0,823.59
INV002505,P0011,巧克力,4,2023-04-28 00:00:00,88.31,C00259,China,食品饮料,0,353.23
INV002573,P0002,无线耳机,3,2023-04-28 00:00:00,1137.8,C00268,China,电子产品,0,3413.39
INV000064,P0000,手机,2,2023-04-29 00:00:00,3321.27,C00009,China,电子产品,0,6642.53
INV000065,P0003,移动电源,1,2023-04-29 00:00:00,149.91,C00009,China,电子产品,0,149.91
INV000066,P0008,咖啡豆,3,2023-04-29 00:00:00,71.82,C00009,China,食品饮料,0,215.46
INV000601,P0012,台灯,4,2023-04-29 00:00:00,290.04,C00060,China,家居家装,0,1160.15
INV000602,P0011,巧克力,3,2023-04-29 00:00:00,130.9,C00060,China,食品饮料,7.76,384.93
INV000603,P0005,女士连衣裙,1,2023-04-29 00:00:00,734.41,C00060,China,服装鞋帽,0,734.41
INV001095,P0003,移动电源,3,2023-04-29 00:00:00,177.9,C00119,China,电子产品,0,533.71
INV001179,P0013,床上四件套,4,2023-04-29 00:00:00,455.03,C00131,China,家居家装,31.71,1788.39
INV001216,P0012,台灯,3,2023-04-29 00:00:00,80.26,C00134,China,家居家装,0,240.77
INV001401,P0007,背包,2,2023-04-29 00:00:00,424.03,C00153,China,服装鞋帽,0,848.06
INV002285,P0018,蓝牙音箱,4,2023-04-29 00:00:00,352.69,C00234,China,电子产品,61.1,1349.66
INV002286,P0010,茶叶,3,2023-04-29 00:00:00,196.27,C00234,China,食品饮料,0,588.81
INV002600,P0017,商业分析书,4,2023-04-29 00:00:00,182.95,C00270,China,图书音像,0,731.8
INV002601,P0003,移动电源,4,2023-04-29 00:00:00,351.98,C00270,China,电子产品,30.91,1377.0
INV002602,P0013,床上四件套,1,2023-04-29 00:00:00,615.0,C00270,China,家居家装,0,615.0
INV002603,P0011,巧克力,1,2023-04-29 00:00:00,114.98,C00270,China,食品饮料,0,114.98
INV000087,P0013,床上四件套,4,2023-04-30 00:00:00,460.97,C00010,China,家居家装,0,1843.89
INV000088,P0001,笔记本电脑,1,2023-04-30 00:00:00,8014.13,C00010,China,电子产品,0,8014.13
INV000089,P0006,运动鞋,4,2023-04-30 00:00:00,637.25,C00010,China,服装鞋帽,0,2549.02
INV000090,P0019,智能手表,3,2023-04-30 00:00:00,1458.73,C00010,China,电子产品,0,4376.2
INV001751,P0017,商业分析书,2,2023-04-30 00:00:00,166.89,C00182,China,图书音像,32.71,301.08
INV001752,P0008,咖啡豆,4,2023-04-30 00:00:00,166.92,C00182,China,食品饮料,13.65,654.04
INV001753,P0016,Python编程书,1,2023-04-30 00:00:00,143.8,C00182,China,图书音像,23.28,120.51
INV001754,P0009,坚果礼盒,1,2023-04-30 00:00:00,234.82,C00182,China,食品饮料,0,234.82
INV000011,P0006,运动鞋,4,2023-05-01 00:00:00,705.91,C00004,China,服装鞋帽,114.18,2709.45
INV000012,P0015,餐具套装,3,2023-05-01 00:00:00,398.21,C00004,China,家居家装,0,1194.64
INV000013,P0012,台灯,4,2023-05-01 00:00:00,196.22,C00004,China,家居家装,0,784.88
INV000025,P0008,咖啡豆,4,2023-05-01 00:00:00,100.97,C00005,China,食品饮料,0,403.89
INV000026,P0016,Python编程书,2,2023-05-01 00:00:00,96.33,C00005,China,图书音像,0,192.66
INV000139,P0013,床上四件套,4,2023-05-01 00:00:00,831.69,C00016,China,家居家装,0,3326.74
INV000140,P0015,餐具套装,4,2023-05-01 00:00:00,538.15,C00016,China,家居家装,36.26,2116.32
INV000141,P0009,坚果礼盒,4,2023-05-01 00:00:00,271.49,C00016,China,食品饮料,0,1085.96
INV000375,P0001,笔记本电脑,4,2023-05-01 00:00:00,15251.52,C00038,China,电子产品,1820.37,59185.72
INV000376,P0014,沙发,3,2023-05-01 00:00:00,6886.46,C00038,China,家居家装,0,20659.37
INV000377,P0004,男士衬衫,1,2023-05-01 00:00:00,689.54,C00038,China,服装鞋帽,0,689.54
INV000378,P0016,Python编程书,1,2023-05-01 00:00:00,192.64,C00038,China,图书音像,0,192.64
INV002369,P0010,茶叶,2,2023-05-01 00:00:00,242.45,C00241,China,食品饮料,0,484.9
INV002370,P0014,沙发,1,2023-05-01 00:00:00,3928.44,C00241,China,家居家装,0,3928.44
INV002371,P0011,巧克力,3,2023-05-01 00:00:00,101.31,C00241,China,食品饮料,0,303.93
INV002657,P0005,女士连衣裙,2,2023-05-01 00:00:00,372.87,C00275,China,服装鞋帽,27.61,718.12
INV002658,P0012,台灯,3,2023-05-01 00:00:00,156.48,C00275,China,家居家装,13.6,455.84
INV000212,P0011,巧克力,2,2023-05-02 00:00:00,69.32,C00021,China,食品饮料,0,138.63
INV000213,P0003,移动电源,1,2023-05-02 00:00:00,208.31,C00021,China,电子产品,0,208.31
INV000214,P0016,Python编程书,1,2023-05-02 00:00:00,101.09,C00021,China,图书音像,0,101.09
INV001458,P0009,坚果礼盒,2,2023-05-02 00:00:00,133.57,C00156,China,食品饮料,0,267.14
INV001459,P0014,沙发,2,2023-05-02 00:00:00,3469.67,C00156,China,家居家装,0,6939.33
INV001616,P0000,手机,4,2023-05-02 00:00:00,3044.3,C00170,China,电子产品,0,12177.2
INV001617,P0018,蓝牙音箱,2,2023-05-02 00:00:00,232.87,C00170,China,电子产品,0,465.75
INV001163,P0002,无线耳机,1,2023-05-03 00:00:00,539.49,C00128,China,电子产品,0,539.49
INV001164,P0018,蓝牙音箱,3,2023-05-03 00:00:00,293.67,C00128,China,电子产品,0,881.01
INV001165,P0012,台灯,2,2023-05-03 00:00:00,149.33,C00128,China,家居家装,0,298.65
INV002011,P0018,蓝牙音箱,4,2023-05-04 00:00:00,503.15,C00205,China,电子产品,91.46,1921.15
INV002012,P0016,Python编程书,1,2023-05-04 00:00:00,151.79,C00205,China,图书音像,0,151.79
INV002803,P0004,男士衬衫,1,2023-05-04 00:00:00,300.08,C00295,China,服装鞋帽,47.01,253.07
INV002804,P0018,蓝牙音箱,2,2023-05-04 00:00:00,301.78,C00295,China,电子产品,0,603.57
INV002805,P0005,女士连衣裙,1,2023-05-04 00:00:00,379.71,C00295,China,服装鞋帽,31.41,348.3
INV002859,P0000,手机,1,2023-05-04 00:00:00,3147.24,C00300,China,电子产品,507.74,2639.5
INV001836,P0008,咖啡豆,1,2023-05-05 00:00:00,199.84,C00187,China,食品饮料,0,199.84
INV001837,P0015,餐具套装,3,2023-05-05 00:00:00,687.77,C00187,China,家居家装,0,2063.32
INV001838,P0006,运动鞋,4,2023-05-05 00:00:00,1390.5,C00187,China,服装鞋帽,0,5562.0
INV002236,P0016,Python编程书,2,2023-05-05 00:00:00,70.51,C00227,China,图书音像,0,141.02
INV000503,P0000,手机,3,2023-05-06 00:00:00,5671.2,C00053,China,电子产品,0,17013.61
INV000707,P0017,商业分析书,2,2023-05-07 00:00:00,50.3,C00068,China,图书音像,0,100.6
INV000708,P0010,茶叶,3,2023-05-07 00:00:00,89.13,C00068,China,食品饮料,0,267.39
INV000709,P0019,智能手表,2,2023-05-07 00:00:00,769.54,C00068,China,电子产品,0,1539.09
INV000715,P0003,移动电源,2,2023-05-07 00:00:00,137.82,C00069,China,电子产品,0,275.64
INV000716,P0017,商业分析书,3,2023-05-07 00:00:00,71.06,C00069,China,图书音像,7.62,205.55
INV000717,P0007,背包,4,2023-05-07 00:00:00,187.79,C00069,China,服装鞋帽,0,751.17
INV000718,P0012,台灯,3,2023-05-07 00:00:00,120.12,C00069,China,家居家装,19.4,340.94
INV001180,P0011,巧克力,4,2023-05-07 00:00:00,78.31,C00131,China,食品饮料,0,313.23
INV001181,P0009,坚果礼盒,3,2023-05-07 00:00:00,126.91,C00131,China,食品饮料,0,380.73
INV001182,P0019,智能手表,1,2023-05-07 00:00:00,1291.66,C00131,China,电子产品,0,1291.66
INV001183,P0004,男士衬衫,2,2023-05-07 00:00:00,326.63,C00131,China,服装鞋帽,0,653.26
INV001495,P0005,女士连衣裙,4,2023-05-07 00:00:00,584.53,C00160,China,服装鞋帽,0,2338.14
INV001496,P0003,移动电源,2,2023-05-07 00:00:00,257.44,C00160,China,电子产品,29.56,485.31
INV001497,P0004,男士衬衫,4,2023-05-07 00:00:00,389.21,C00160,China,服装鞋帽,0,1556.86
INV001498,P0013,床上四件套,3,2023-05-07 00:00:00,567.18,C00160,China,家居家装,0,1701.54
INV001643,P0004,男士衬衫,4,2023-05-07 00:00:00,696.15,C00174,China,服装鞋帽,130.71,2653.87
INV001644,P0019,智能手表,3,2023-05-07 00:00:00,3107.91,C00174,China,电子产品,439.16,8884.57
INV000142,P0013,床上四件套,3,2023-05-08 00:00:00,801.8,C00016,China,家居家装,0,2405.4
INV000143,P0001,笔记本电脑,4,2023-05-08 00:00:00,14441.79,C00016,China,电子产品,1911.85,55855.32
INV000144,P0006,运动鞋,3,2023-05-08 00:00:00,1160.35,C00016,China,服装鞋帽,0,3481.04
INV000145,P0016,Python编程书,1,2023-05-08 00:00:00,158.12,C00016,China,图书音像,0,158.12
INV001727,P0005,女士连衣裙,3,2023-05-08 00:00:00,472.79,C00179,China,服装鞋帽,0,1418.37
INV001728,P0003,移动电源,1,2023-05-08 00:00:00,235.96,C00179,China,电子产品,0,235.96
INV001729,P0007,背包,1,2023-05-08 00:00:00,327.75,C00179,China,服装鞋帽,0,327.75
INV001730,P0018,蓝牙音箱,2,2023-05-08 00:00:00,359.5,C00179,China,电子产品,0,719.0
INV000314,P0002,无线耳机,1,2023-05-09 00:00:00,931.09,C00032,China,电子产品,0,931.09
INV000902,P0005,女士连衣裙,2,2023-05-09 00:00:00,1110.01,C00088,China,服装鞋帽,0,2220.02
INV001122,P0014,沙发,4,2023-05-09 00:00:00,6351.55,C00123,China,家居家装,0,25406.21
INV001332,P0006,运动鞋,4,2023-05-09 00:00:00,794.08,C00144,China,服装鞋帽,147.99,3028.35
INV001333,P0015,餐具套装,3,2023-05-09 00:00:00,454.15,C00144,China,家居家装,0,1362.44
INV001334,P0011,巧克力,4,2023-05-09 00:00:00,89.52,C00144,China,食品饮料,14.03,344.05
INV001675,P0019,智能手表,2,2023-05-10 00:00:00,1203.18,C00176,China,电子产品,0,2406.36
INV001676,P0004,男士衬衫,3,2023-05-10 00:00:00,320.37,C00176,China,服装鞋帽,55.45,905.67
INV000172,P0003,移动电源,3,2023-05-11 00:00:00,607.41,C00017,China,电子产品,119.47,1702.75
INV000173,P0007,背包,4,2023-05-11 00:00:00,660.64,C00017,China,服装鞋帽,0,2642.58
INV000174,P0012,台灯,1,2023-05-11 00:00:00,478.06,C00017,China,家居家装,0,478.06
INV000175,P0011,巧克力,3,2023-05-11 00:00:00,202.29,C00017,China,食品饮料,34.45,572.42
INV001036,P0013,床上四件套,4,2023-05-11 00:00:00,363.03,C00109,China,家居家装,0,1452.14
INV001037,P0004,男士衬衫,4,2023-05-11 00:00:00,260.02,C00109,China,服装鞋帽,0,1040.1
INV001038,P0002,无线耳机,4,2023-05-11 00:00:00,513.68,C00109,China,电子产品,0,2054.72
INV001039,P0018,蓝牙音箱,3,2023-05-11 00:00:00,239.85,C00109,China,电子产品,0,719.55
INV001402,P0004,男士衬衫,2,2023-05-11 00:00:00,559.77,C00153,China,服装鞋帽,0,1119.54
INV001403,P0011,巧克力,4,2023-05-11 00:00:00,133.56,C00153,China,食品饮料,0,534.26
INV002255,P0008,咖啡豆,3,2023-05-11 00:00:00,174.58,C00232,China,食品饮料,0,523.75
INV002256,P0007,背包,3,2023-05-11 00:00:00,534.41,C00232,China,服装鞋帽,0,1603.24
INV002257,P0019,智能手表,3,2023-05-11 00:00:00,2576.65,C00232,China,电子产品,0,7729.94
INV002258,P0015,餐具套装,4,2023-05-11 00:00:00,542.56,C00232,China,家居家装,0,2170.22
INV001311,P0011,巧克力,1,2023-05-12 00:00:00,74.44,C00143,China,食品饮料,0,74.44
INV001312,P0008,咖啡豆,2,2023-05-12 00:00:00,110.0,C00143,China,食品饮料,0,220.01
INV001313,P0002,无线耳机,1,2023-05-12 00:00:00,641.92,C00143,China,电子产品,0,641.92
INV001947,P0003,移动电源,2,2023-05-12 00:00:00,379.85,C00199,China,电子产品,0,759.69
INV001948,P0014,沙发,2,2023-05-12 00:00:00,4897.23,C00199,China,家居家装,0,9794.46
INV001949,P0012,台灯,3,2023-05-12 00:00:00,261.29,C00199,China,家居家装,0,783.86
INV002433,P0003,移动电源,4,2023-05-12 00:00:00,170.18,C00250,China,电子产品,0,680.73
INV002440,P0000,手机,3,2023-05-12 00:00:00,5413.07,C00252,China,电子产品,1053.53,15185.69
INV002441,P0014,沙发,1,2023-05-12 00:00:00,3701.85,C00252,China,家居家装,472.75,3229.09
INV002442,P0002,无线耳机,1,2023-05-12 00:00:00,820.71,C00252,China,电子产品,155.87,664.84
INV002443,P0007,背包,3,2023-05-12 00:00:00,302.49,C00252,China,服装鞋帽,0,907.48
INV002819,P0012,台灯,1,2023-05-12 00:00:00,344.73,C00298,China,家居家装,59.11,285.62
INV002820,P0000,手机,2,2023-05-12 00:00:00,9376.6,C00298,China,电子产品,0,18753.2
INV002821,P0002,无线耳机,1,2023-05-12 00:00:00,1273.45,C00298,China,电子产品,210.47,1062.98
INV002842,P0011,巧克力,4,2023-05-12 00:00:00,82.69,C00299,China,食品饮料,15.31,315.43
INV002843,P0009,坚果礼盒,4,2023-05-12 00:00:00,162.03,C00299,China,食品饮料,8.96,639.18
INV000067,P0018,蓝牙音箱,4,2023-05-13 00:00:00,220.03,C00009,China,电子产品,0,880.13
INV000068,P0006,运动鞋,2,2023-05-13 00:00:00,476.3,C00009,China,服装鞋帽,71.27,881.32
INV000069,P0008,咖啡豆,3,2023-05-13 00:00:00,74.54,C00009,China,食品饮料,0,223.61
INV000070,P0001,笔记本电脑,1,2023-05-13 00:00:00,5972.06,C00009,China,电子产品,0,5972.06
INV000337,P0001,笔记本电脑,4,2023-05-13 00:00:00,6687.96,C00035,China,电子产品,0,26751.85
INV000338,P0018,蓝牙音箱,4,2023-05-13 00:00:00,284.32,C00035,China,电子产品,0,1137.29
INV000467,P0006,运动鞋,1,2023-05-13 00:00:00,505.64,C00047,China,服装鞋帽,0,505.64
INV000468,P0008,咖啡豆,2,2023-05-13 00:00:00,72.0,C00047,China,食品饮料,4.83,139.17
INV001359,P0011,巧克力,1,2023-05-14 00:00:00,34.14,C00148,China,食品饮料,0,34.14
INV001360,P0012,台灯,2,2023-05-14 00:00:00,87.06,C00148,China,家居家装,0,174.11
INV001361,P0006,运动鞋,2,2023-05-14 00:00:00,300.03,C00148,China,服装鞋帽,0,600.05
INV001362,P0009,坚果礼盒,3,2023-05-14 00:00:00,73.96,C00148,China,食品饮料,4.01,217.87
INV001432,P0010,茶叶,2,2023-05-14 00:00:00,469.38,C00155,China,食品饮料,0,938.75
INV002115,P0019,智能手表,3,2023-05-14 00:00:00,1234.93,C00217,China,电子产品,150.43,3554.36
INV002315,P0007,背包,1,2023-05-14 00:00:00,244.97,C00237,China,服装鞋帽,34.85,210.12
INV002316,P0002,无线耳机,2,2023-05-14 00:00:00,533.85,C00237,China,电子产品,79.49,988.2
INV001695,P0011,巧克力,4,2023-05-15 00:00:00,62.6,C00177,China,食品饮料,0,250.41
INV001696,P0014,沙发,1,2023-05-15 00:00:00,2780.09,C00177,China,家居家装,542.46,2237.63
INV001697,P0003,移动电源,3,2023-05-15 00:00:00,179.67,C00177,China,电子产品,0,539.02
INV001901,P0006,运动鞋,3,2023-05-15 00:00:00,1803.28,C00193,China,服装鞋帽,305.3,5104.55
INV001902,P0001,笔记本电脑,3,2023-05-15 00:00:00,18914.58,C00193,China,电子产品,0,56743.74
INV001903,P0016,Python编程书,4,2023-05-15 00:00:00,272.61,C00193,China,图书音像,41.47,1048.96
INV000014,P0002,无线耳机,2,2023-05-16 00:00:00,804.61,C00004,China,电子产品,0,1609.22
INV000015,P0001,笔记本电脑,1,2023-05-16 00:00:00,8677.88,C00004,China,电子产品,0,8677.88
INV000016,P0003,移动电源,4,2023-05-16 00:00:00,254.03,C00004,China,电子产品,0,1016.1
INV000017,P0004,男士衬衫,1,2023-05-16 00:00:00,393.15,C00004,China,服装鞋帽,71.84,321.31
INV000520,P0009,坚果礼盒,4,2023-05-16 00:00:00,402.14,C00055,China,食品饮料,0,1608.58
INV000929,P0003,移动电源,1,2023-05-16 00:00:00,226.53,C00089,China,电子产品,0,226.53
INV001123,P0006,运动鞋,2,2023-05-16 00:00:00,1377.57,C00123,China,服装鞋帽,168.02,2587.12
INV001124,P0004,男士衬衫,3,2023-05-16 00:00:00,622.74,C00123,China,服装鞋帽,0,1868.21
INV001125,P0011,巧克力,1,2023-05-16 00:00:00,168.82,C00123,China,食品饮料,0,168.82
INV001126,P0009,坚果礼盒,2,2023-05-16 00:00:00,309.73,C00123,China,食品饮料,0,619.46
INV002420,P0016,Python编程书,3,2023-05-16 00:00:00,65.45,C00249,China,图书音像,5.38,190.97
INV002421,P0019,智能手表,4,2023-05-16 00:00:00,1004.82,C00249,China,电子产品,0,4019.29
